,Code,Name,Country,Exchange,Currency,Type,Isin
4550,THCPU,Thunder Bridge Capital Partners IV Inc Unit,USA,NASDAQ,USD,Unit,US88605L2060
4551,THCPW,Thunder Bridge Capital Partners IV Inc. Warrant,USA,NASDAQ,USD,Common Stock,
4552,THFF,First Financial Corporation Indiana,USA,NASDAQ,USD,Common Stock,US3202181000
4553,THMO,Thermogenesis Holdings Inc,USA,NASDAQ,USD,Common Stock,US88362L1008
4554,THRD,Third Harmonic Bio Inc.,USA,NASDAQ,USD,Common Stock,US88427A1079
4555,THRM,Gentherm Inc,USA,NASDAQ,USD,Common Stock,US37253A1034
4556,THRY,Thryv Holdings Inc,USA,NASDAQ,USD,Common Stock,US8860292064
4557,THTX,Theratechnologies Inc.,USA,NASDAQ,USD,Common Stock,CA88338H1001
4558,THWWW,Target Hospitality Corp,USA,NASDAQ,USD,Common Stock,
4559,TIGO,Millicom International Cellular SA,USA,NASDAQ,USD,Common Stock,LU0038705702
4560,TIGR,Up Fintech Holding Ltd,USA,NASDAQ,USD,Common Stock,US91531W1062
4561,TIL,Instil Bio Inc.,USA,NASDAQ,USD,Common Stock,US45783C1018
4562,TILE,Interface Inc,USA,NASDAQ,USD,Common Stock,US4586653044
4563,TIO,Tingo Group Inc.,USA,NASDAQ,USD,Common Stock,US55328R1095
4564,TIOG,Tingo Group Inc,USA,NASDAQ,USD,Common Stock,
4565,TIPT,Tiptree Inc,USA,NASDAQ,USD,Common Stock,US88822Q1031
4566,TIRX,Tian Ruixiang Holdings Ltd,USA,NASDAQ,USD,Common Stock,KYG8884K1022
4567,TITN,Titan Machinery Inc,USA,NASDAQ,USD,Common Stock,US88830R1014
4568,TIVC,Tivic Health Systems Inc,USA,NASDAQ,USD,Common Stock,US8887051006
4569,TKLF,Yoshitsu Co Ltd ADR,USA,NASDAQ,USD,Common Stock,US98741L1017
4570,TKNO,Alpha Teknova Inc,USA,NASDAQ,USD,Common Stock,US02080L1026
4571,TLF,Tandy Leather Factory Inc,USA,NASDAQ,USD,Common Stock,US87538X1054
4572,TLGY,TLGY Acquisition Corp,USA,NASDAQ,USD,Common Stock,KYG8656T1094
4573,TLGYU,TLGY Acquisition Corp Unit,USA,NASDAQ,USD,Unit,KYG8656T1177
4574,TLGYW,TLGY Acquisition Corporation Warrant,USA,NASDAQ,USD,Common Stock,
4575,TLIS,Talis Biomedical Corp,USA,NASDAQ,USD,Common Stock,US87424L1089
4576,TLRY,Tilray Inc,USA,NASDAQ,USD,Common Stock,US88688T1007
4577,TLS,Telos Corp,USA,NASDAQ,USD,Common Stock,US87969B1017
4578,TLSA,Tiziana Life Sciences Ltd,USA,NASDAQ,USD,Common Stock,BMG889121031
4579,TLSI,TriSalus Life Sciences Inc.,USA,NASDAQ,USD,Common Stock,
4580,TLSIW,TriSalus Life Sciences Inc.,USA,NASDAQ,USD,Common Stock,
4581,TLT,iShares 20+ Year Treasury Bond ETF,USA,NASDAQ,USD,ETF,US4642874329
4582,TMC,TMC the metals company Inc,USA,NASDAQ,USD,Common Stock,CA87261Y1060
4583,TMCI,Treace Medical Concepts Inc,USA,NASDAQ,USD,Common Stock,US89455T1097
4584,TMCWW,TMC the metals company Inc. Warrants,USA,NASDAQ,USD,Common Stock,
4585,TMDX,TransMedics Group Inc,USA,NASDAQ,USD,Common Stock,US89377M1099
4586,TMET,iShares Transition-Enabling Metals ETF,USA,NASDAQ,USD,ETF,
4587,TMTC,TMT Acquisition Corp Ordinary Shares,USA,NASDAQ,USD,Common Stock,
4588,TMTCR,TMT Acquisition Corp Rights,USA,NASDAQ,USD,Common Stock,
4589,TMTCU,TMT Acquisition Corp Unit,USA,NASDAQ,USD,Unit,
4590,TMUS,T-Mobile US Inc,USA,NASDAQ,USD,Common Stock,US8725901040
4591,TNDM,Tandem Diabetes Care Inc,USA,NASDAQ,USD,Common Stock,US8753722037
4592,TNGX,Tango Therapeutics Inc,USA,NASDAQ,USD,Common Stock,US87583X1090
4593,TNON,Tenon Medical Inc,USA,NASDAQ,USD,Common Stock,US88066N1054
4594,TNONW,Tenon Medical Inc. Warrant,USA,NASDAQ,USD,Common Stock,
4595,TNXP,Tonix Pharmaceuticals Holding Corp,USA,NASDAQ,USD,Common Stock,US8902607063
4596,TNYA,Tenaya Therapeutics Inc,USA,NASDAQ,USD,Common Stock,US87990A1060
4597,TOI,Oncology Institute Inc,USA,NASDAQ,USD,Common Stock,US68236X1000
4598,TOIIW,The Oncology Institute Inc,USA,NASDAQ,USD,Common Stock,
4599,TOMZ,TOMI Environmental Solutions Inc,USA,NASDAQ,USD,Common Stock,US8900232039
4600,TOP,Zhong Yang Financial Group Limited Ordinary Shares,USA,NASDAQ,USD,Common Stock,KYG989A61029
4601,TOPS,Top Ships Inc,USA,NASDAQ,USD,Common Stock,MHY8897Y1986
4602,TORO,Toro Ltd,USA,NASDAQ,USD,Common Stock,
4603,TOUR,Tuniu Corp,USA,NASDAQ,USD,Common Stock,US89977P1066
4604,TOWN,Towne Bank,USA,NASDAQ,USD,Common Stock,US89214P1093
4605,TPCS,TechPrecision Corporation Common stock,USA,NASDAQ,USD,Common Stock,US8787391015
4606,TPG,TPG Inc,USA,NASDAQ,USD,Common Stock,US8726571016
4607,TPGXL,"TPG Operating Group II, L.P. 6.950% Fixed-Rate Junior Subordinated Notes due 2064",USA,NASDAQ,USD,Common Stock,
4608,TPIC,TPI Composites Inc,USA,NASDAQ,USD,Common Stock,US87266J1043
4609,TPST,Tempest Therapeutics Inc,USA,NASDAQ,USD,Common Stock,US87978U1088
4610,TQQQ,ProShares UltraPro QQQ,USA,NASDAQ,USD,ETF,US74347X8314
4611,TRDA,Entrada Therapeutics Inc,USA,NASDAQ,USD,Common Stock,US29384C1080
4612,TREE,Lendingtree Inc,USA,NASDAQ,USD,Common Stock,US52603B1070
4613,TRES,Defiance Treasury Alternative Yield ETF,USA,NASDAQ,USD,ETF,
4614,TRIB,Trinity Biotech plc,USA,NASDAQ,USD,Common Stock,US8964383066
4615,TRIN,Trinity Capital Inc,USA,NASDAQ,USD,Common Stock,US8964423086
4616,TRINL,TRINL,USA,NASDAQ,USD,Common Stock,
4617,TRIP,TripAdvisor Inc,USA,NASDAQ,USD,Common Stock,US8969452015
4618,TRIS-UN,Tristar Acquisition I Corp.,USA,NASDAQ,USD,Common Stock,
4619,TRKAQ,Troika Media Group Inc,USA,NASDAQ,USD,Common Stock,US89689F3055
4620,TRKWQ,Troika Media Group Inc,USA,NASDAQ,USD,Common Stock,
4621,TRMB,Trimble Inc,USA,NASDAQ,USD,Common Stock,US8962391004
4622,TRMD,Torm PLC Class A,USA,NASDAQ,USD,Common Stock,GB00BZ3CNK81
4623,TRMK,Trustmark Corporation,USA,NASDAQ,USD,Common Stock,US8984021027
4624,TRML,Tourmaline Bio Inc.,USA,NASDAQ,USD,Common Stock,
4625,TRMR,Tremor Video Inc,USA,NASDAQ,USD,Common Stock,US89484T1043
4626,TRNR,Interactive Strength Inc. Common Stock,USA,NASDAQ,USD,Common Stock,
4627,TRNS,Transcat Inc,USA,NASDAQ,USD,Common Stock,US8935291075
4628,TRON,Corner Growth Acquisition Corp 2,USA,NASDAQ,USD,Common Stock,KYG2426E1044
4629,TRONU,Corner Growth Acquisition Corp 2 Unit,USA,NASDAQ,USD,Unit,KYG2426E1127
4630,TRONW,Corner Growth Acquisition Corp. 2 Warrants,USA,NASDAQ,USD,Common Stock,
4631,TROO,TROOPS Inc,USA,NASDAQ,USD,Common Stock,KYG9094C1042
4632,TROW,T. Rowe Price Group Inc,USA,NASDAQ,USD,Common Stock,US74144T1088
4633,TRS,TriMas Corporation,USA,NASDAQ,USD,Common Stock,US8962152091
4634,TRST,TrustCo Bank Corp NY,USA,NASDAQ,USD,Common Stock,US8983492047
4635,TRTN-PE,Triton International Limited,USA,NASDAQ,USD,Preferred Stock,
4636,TRUE,TrueCar Inc,USA,NASDAQ,USD,Common Stock,US89785L1070
4637,TRUG,Trugolf Inc,USA,NASDAQ,USD,Common Stock,
4638,TRUP,Trupanion Inc,USA,NASDAQ,USD,Common Stock,US8982021060
4639,TRVG,Trivago NV,USA,NASDAQ,USD,Common Stock,US89686D1054
4640,TRVI,Trevi Therapeutics  Inc,USA,NASDAQ,USD,Common Stock,US89532M1018
4641,TRVN,Trevena Inc,USA,NASDAQ,USD,Common Stock,US89532E1091
4642,TSAT,Telesat Corp,USA,NASDAQ,USD,Common Stock,CA8795123097
4643,TSBK,Timberland Bancorp Inc,USA,NASDAQ,USD,Common Stock,US8870981011
4644,TSBX,Turnstone Biologics Corp. Common Stock,USA,NASDAQ,USD,Common Stock,
4645,TSCO,Tractor Supply Company,USA,NASDAQ,USD,Common Stock,US8923561067
4646,TSDD,GraniteShares 1.5x Short TSLA Daily ETF,USA,NASDAQ,USD,ETF,
4647,TSEM,Tower Semiconductor Ltd,USA,NASDAQ,USD,Common Stock,IL0010823792
4648,TSHA,Taysha Gene Therapies Inc,USA,NASDAQ,USD,Common Stock,US8776191061
4649,TSL,GraniteShares 1.25x Long Tsla Daily ETF,USA,NASDAQ,USD,ETF,US38747R7026
4650,TSLA,Tesla Inc,USA,NASDAQ,USD,Common Stock,US88160R1014
4651,TSLL,Direxion Shares ETF Trust - Direxion Daily TSLA Bull 1.5X Shares,USA,NASDAQ,USD,ETF,US25460G2865
4652,TSLQ,AXS TSLA Bear Daily ETF,USA,NASDAQ,USD,ETF,US46144X8671
4653,TSLR,GraniteShares 1.75x Long TSLA Daily ETF,USA,NASDAQ,USD,ETF,
4654,TSLS,Direxion Shares ETF Trust - Direxion Daily TSLA Bear 1X Shares,USA,NASDAQ,USD,ETF,US25460G2600
4655,TSLT,T-REX 2X Long Tesla Daily Target ETF,USA,NASDAQ,USD,ETF,
4656,TSLZ,T-Rex 2X Inverse Tesla Daily Target ETF,USA,NASDAQ,USD,ETF,
4657,TSRI,TSR Inc,USA,NASDAQ,USD,Common Stock,US8728852075
4658,TSVT,2Seventy Bio Inc,USA,NASDAQ,USD,Common Stock,US9013841070
4659,TTD,Trade Desk Inc,USA,NASDAQ,USD,Common Stock,US88339J1051
4660,TTEC,TTEC Holdings Inc,USA,NASDAQ,USD,Common Stock,US89854H1023
4661,TTEK,Tetra Tech Inc,USA,NASDAQ,USD,Common Stock,US88162G1031
4662,TTGT,TechTarget Inc,USA,NASDAQ,USD,Common Stock,US87874R1005
4663,TTMI,TTM Technologies Inc,USA,NASDAQ,USD,Common Stock,US87305R1095
4664,TTNP,Titan Pharmaceuticals Inc,USA,NASDAQ,USD,Common Stock,US8883146065
4665,TTOO,T2 Biosystms Inc,USA,NASDAQ,USD,Common Stock,US89853L1044
4666,TTSH,Tile Shop Holdings Inc,USA,NASDAQ,USD,Common Stock,US88677Q1094
4667,TTWO,Take-Two Interactive Software Inc,USA,NASDAQ,USD,Common Stock,US8740541094
4668,TUEM,Tuesday Morning Corp,USA,NASDAQ,USD,Common Stock,US89904V1017
4669,TUG,STF Tactical Growth ETF,USA,NASDAQ,USD,ETF,US53656F1518
4670,TUGN,STF Tactical Growth & Income ETF,USA,NASDAQ,USD,ETF,US53656F1690
4671,TUR,iShares MSCI Turkey ETF,USA,NASDAQ,USD,ETF,US4642867158
4672,TURB,Turbo Energy S.A. American Depositary Shares,USA,NASDAQ,USD,Common Stock,
4673,TURN,180 Degree Capital Corp,USA,NASDAQ,USD,Common Stock,US68235B2088
4674,TUSK,Mammoth Energy Services Inc,USA,NASDAQ,USD,Common Stock,US56155L1089
4675,TVGN,Tevogen Bio Holdings Inc,USA,NASDAQ,USD,Common Stock,
4676,TVGNW,Tevogen Bio Holdings Inc,USA,NASDAQ,USD,Common Stock,
4677,TVTX,Travere Therapeutics Inc,USA,NASDAQ,USD,Common Stock,US89422G1076
4678,TW,Tradeweb Markets Inc,USA,NASDAQ,USD,Common Stock,US8926721064
4679,TWEB,Tidal ETF Trust - SoFi Web 3 ETF,USA,NASDAQ,USD,ETF,US8863645128
4680,TWIN,Twin Disc Incorporated,USA,NASDAQ,USD,Common Stock,US9014761012
4681,TWKS,Thoughtworks Holding Inc,USA,NASDAQ,USD,Common Stock,US88546E1055
4682,TWLV,Twelve Seas Investment Co II,USA,NASDAQ,USD,Common Stock,US90118T1060
4683,TWLVU,Twelve Seas Investment Co II Unit,USA,NASDAQ,USD,Unit,US90118T2050
4684,TWLVW,Twelve Seas Investment Company II,USA,NASDAQ,USD,Common Stock,
4685,TWOU,2U Inc,USA,NASDAQ,USD,Common Stock,US90214J1016
4686,TWST,Twist Bioscience Corp,USA,NASDAQ,USD,Common Stock,US90184D1000
4687,TXG,10X Genomics Inc,USA,NASDAQ,USD,Common Stock,US88025U1097
4688,TXMD,TherapeuticsMD Inc,USA,NASDAQ,USD,Common Stock,US88338N1072
4689,TXN,Texas Instruments Incorporated,USA,NASDAQ,USD,Common Stock,US8825081040
4690,TXRH,Texas Roadhouse Inc,USA,NASDAQ,USD,Common Stock,US8826811098
4691,TXSS,Texas Capital Texas Small Cap Equity Index ETF,USA,NASDAQ,USD,ETF,
4692,TYGO,Tigo Energy Inc.,USA,NASDAQ,USD,Common Stock,
4693,TYRA,Tyra Biosciences Inc,USA,NASDAQ,USD,Common Stock,US90240B1061
4694,TZOO,Travelzoo,USA,NASDAQ,USD,Common Stock,US89421Q2057
4695,UAE,iShares MSCI UAE ETF,USA,NASDAQ,USD,ETF,US46434V7617
4696,UAL,United Airlines Holdings Inc,USA,NASDAQ,USD,Common Stock,US9100471096
4697,UBCP,United Bancorp Inc,USA,NASDAQ,USD,Common Stock,US9099111091
4698,UBFO,United Security Bancshares,USA,NASDAQ,USD,Common Stock,US9114601035
4699,UBND,Victory Portfolios II - VictoryShares ESG Core Plus Bond ETF,USA,NASDAQ,USD,ETF,US92647X8636
4700,UBSI,United Bankshares Inc,USA,NASDAQ,USD,Common Stock,US9099071071
4701,UBX,Unity Biotechnology Inc,USA,NASDAQ,USD,Common Stock,US91381U1016
4702,UCAR,U Power Limited Ordinary Shares,USA,NASDAQ,USD,Common Stock,
4703,UCBI,United Community Banks Inc,USA,NASDAQ,USD,Common Stock,US90984P3038
4704,UCBIO,United Community Banks Inc,USA,NASDAQ,USD,Preferred Stock,
4705,UCL,Ucloudlink Group Inc,USA,NASDAQ,USD,Common Stock,US90354D1046
4706,UCRD,VictoryShares ESG Corporate Bond ETF,USA,NASDAQ,USD,ETF,US92647X8552
4707,UCTT,Ultra Clean Holdings Inc,USA,NASDAQ,USD,Common Stock,US90385V1070
4708,UCYB,ProShares Ultra Nasdaq Cybersecurity,USA,NASDAQ,USD,ETF,US74347G7705
4709,UDMY,Udemy Inc,USA,NASDAQ,USD,Common Stock,US9026851066
4710,UEIC,Universal Electronics Inc,USA,NASDAQ,USD,Common Stock,US9134831034
4711,UEVM,VictoryShares Emerging Markets Value Momentum ETF,USA,NASDAQ,USD,ETF,US92647N5436
4712,UFCS,United Fire Group Inc,USA,NASDAQ,USD,Common Stock,US9103401082
4713,UFIV,US Treasury 5 Year Note ETF,USA,NASDAQ,USD,ETF,US74933W5105
4714,UFO,Procure Space ETF,USA,NASDAQ,USD,ETF,US74280R2058
4715,UFPI,Ufp Industries Inc,USA,NASDAQ,USD,Common Stock,US90278Q1085
4716,UFPT,UFP Technologies Inc,USA,NASDAQ,USD,Common Stock,US9026731029
4717,UG,United-Guardian Inc,USA,NASDAQ,USD,Common Stock,US9105711082
4718,UGRO,Urban-Gro Inc,USA,NASDAQ,USD,Common Stock,US91704K2024
4719,UHG,United Homes Group Inc.,USA,NASDAQ,USD,Common Stock,
4720,UHGWW,United Homes Group Inc.,USA,NASDAQ,USD,Common Stock,
4721,UITB,VictoryShares USAA Core Intermediate-Term Bond ETF,USA,NASDAQ,USD,ETF,US92647N5279
4722,UIVM,VictoryShares International Value Momentum ETF,USA,NASDAQ,USD,ETF,US92647N5501
4723,UK,Ucommune International Ltd,USA,NASDAQ,USD,Common Stock,KYG9449A2093
4724,UKOMW,Ucommune International Ltd,USA,NASDAQ,USD,Common Stock,
4725,ULBI,Ultralife Corporation,USA,NASDAQ,USD,Common Stock,US9038991025
4726,ULCC,Frontier Group Holdings Inc,USA,NASDAQ,USD,Common Stock,US35909R1086
4727,ULH,Universal Logistics Holdings Inc,USA,NASDAQ,USD,Common Stock,US91388P1057
4728,ULTA,Ulta Beauty Inc,USA,NASDAQ,USD,Common Stock,US90384S3031
4729,ULVM,VictoryShares US Value Momentum ETF,USA,NASDAQ,USD,ETF,US92647N5766
4730,ULY,Urgent.ly Inc. Common Stock,USA,NASDAQ,USD,Common Stock,
4731,UMAC,Unusual Machines Inc,USA,NASDAQ,USD,Common Stock,
4732,UMBF,UMB Financial Corporation,USA,NASDAQ,USD,Common Stock,US9027881088
4733,UMMA,Wahed Dow Jones Islamic World ETF,USA,NASDAQ,USD,ETF,US53656F2680
4734,UNB,Union Bankshares Inc,USA,NASDAQ,USD,Common Stock,US9054001071
4735,UNCY,Unicycive Therapeutics Inc,USA,NASDAQ,USD,Common Stock,US90466Y1038
4736,UNIT,Uniti Group Inc,USA,NASDAQ,USD,Common Stock,US91325V1089
4737,UNIY,WisdomTree Voya Yield Enhanced USD Universal Bond Fund,USA,NASDAQ,USD,Common Stock,
4738,UNTY,Unity Bancorp Inc,USA,NASDAQ,USD,Common Stock,US9132901029
4739,UONE,Urban One,USA,NASDAQ,USD,Common Stock,US91705J1051
4740,UONEK,Urban One Inc Class D,USA,NASDAQ,USD,Common Stock,US91705J2042
4741,UPBD,Upbound Group Inc.,USA,NASDAQ,USD,Common Stock,US76009N1000
4742,UPC,Universe Pharmaceuticals Inc,USA,NASDAQ,USD,Common Stock,KYG9442G1047
4743,UPGR,Xtrackers US Green Infrastructure Select Equity ETF,USA,NASDAQ,USD,ETF,US23306X7049
4744,UPLD,Upland Software Inc,USA,NASDAQ,USD,Common Stock,US91544A1097
4745,UPST,Upstart Holdings Inc,USA,NASDAQ,USD,Common Stock,US91680M1071
4746,UPWK,Upwork Inc,USA,NASDAQ,USD,Common Stock,US91688F1049
4747,UPXI,Upexi Inc.,USA,NASDAQ,USD,Common Stock,
4748,URBN,Urban Outfitters Inc,USA,NASDAQ,USD,Common Stock,US9170471026
4749,URGN,UroGen Pharma Ltd,USA,NASDAQ,USD,Common Stock,IL0011407140
4750,URNJ,Sprott Junior Uranium Miners ETF,USA,NASDAQ,USD,ETF,US85208P8086
4751,UROY,Uranium Royalty Corp,USA,NASDAQ,USD,Common Stock,CA91702V1013
4752,USAP,Universal Stainless & Alloy,USA,NASDAQ,USD,Common Stock,US9138371003
4753,USAU,US Gold Corp,USA,NASDAQ,USD,Common Stock,US90291C2017
4754,USBF,iShares® USD Bond Factor ETF,USA,NASDAQ,USD,ETF,US46436E4522
4755,USCB,US Century Bank,USA,NASDAQ,USD,Common Stock,US90355N1019
4756,USCF,Themes US Cash Flow Champions ETF,USA,NASDAQ,USD,ETF,
4757,USCL,iShares Climate Conscious & Transition MSCI USA ETF,USA,NASDAQ,USD,ETF,US46436E1551
4758,USCT,TKB Critical Technologies 1,USA,NASDAQ,USD,Common Stock,KYG889351121
4759,USCTU,TKB Critical Technologies 1 Unit,USA,NASDAQ,USD,Unit,KYG889351048
4760,USCTW,TKB Critical Technologies 1 Warrant,USA,NASDAQ,USD,Common Stock,
4761,USDX,SGI Enhanced Core ETF,USA,NASDAQ,USD,ETF,
4762,USEA,United Maritime Corporation,USA,NASDAQ,USD,Common Stock,
4763,USEG,US Energy Corp,USA,NASDAQ,USD,Common Stock,US9118053076
4764,USFI,BrandywineGLOBAL - U.S. Fixed Income ETF,USA,NASDAQ,USD,ETF,US35473P4138
4765,USGO,U.S. GoldMining Inc. Common stock,USA,NASDAQ,USD,Common Stock,
4766,USGOW,U.S. GoldMining Inc. Warrant,USA,NASDAQ,USD,Common Stock,
4767,USIG,iShares Broad USD Investment Grade Corporate Bond ETF,USA,NASDAQ,USD,ETF,US4642886208
4768,USIN,WisdomTree 7-10 Year Laddered Treasury Fund,USA,NASDAQ,USD,Common Stock,
4769,USIO,Usio Inc,USA,NASDAQ,USD,Common Stock,US9173131080
4770,USLM,United States Lime & Minerals Inc,USA,NASDAQ,USD,Common Stock,US9119221029
4771,USMC,Principal U.S. Mega-Cap ETF,USA,NASDAQ,USD,ETF,US74255Y8701
4772,USOI,Credit Suisse X-Links Crude Oil Shares Covered Call ETN,USA,NASDAQ,USD,ETF,US22539T2666
4773,USQIX,USQ Core Real Estate Fund -,USA,NASDAQ,USD,FUND,
4774,USQSX,USQ Core Real Estate Fund -S,USA,NASDAQ,USD,FUND,
4775,USRD,Themes US R&D Champions ETF,USA,NASDAQ,USD,ETF,
4776,USSH,WisdomTree 1-3 Year Laddered Treasury Fund,USA,NASDAQ,USD,Common Stock,
4777,USTB,VictoryShares USAA Core Short-Term Bond ETF,USA,NASDAQ,USD,ETF,US92647N5352
4778,USVM,VictoryShares US Small Mid Cap Value Momentum ETF,USA,NASDAQ,USD,ETF,US92647N5683
4779,USVN,US Treasury 7 Year Note ETF,USA,NASDAQ,USD,ETF,US74933W5287
4780,USXF,iShares® ESG Advanced MSCI USA ETF,USA,NASDAQ,USD,ETF,US46436E7673
4781,UTAWX,Enrolled Investment Option,USA,NASDAQ,USD,FUND,
4782,UTDIX,my529 International Value Factor Investment Option,USA,NASDAQ,USD,FUND,
4783,UTEN,Rbb Fund Inc - US Treasury 10 Year Note ETF,USA,NASDAQ,USD,ETF,US74933W5360
4784,UTHR,United Therapeutics Corporation,USA,NASDAQ,USD,Common Stock,US91307C1027
4785,UTHY,US Treasury 30 Year Bond ETF,USA,NASDAQ,USD,ETF,US74933W5519
4786,UTMD,Utah Medical Products Inc,USA,NASDAQ,USD,Common Stock,US9174881089
4787,UTRE,US Treasury 3 Year Note ETF,USA,NASDAQ,USD,ETF,US74933W4942
4788,UTRS,Minerva Surgical Inc,USA,NASDAQ,USD,Common Stock,US60343F1066
4789,UTSI,UTStarcom Holdings Corp,USA,NASDAQ,USD,Common Stock,KYG9310A1141
4790,UTSNX,Global Equity 90/10 US & International Investment Option,USA,NASDAQ,USD,FUND,
4791,UTSSX,Global Equity 70/30 US & International Investment Option,USA,NASDAQ,USD,FUND,
4792,UTVEX,my529 Emerging Markets Stock Index Investment Option,USA,NASDAQ,USD,FUND,
4793,UTVGX,my529 Growth Index Investment Option,USA,NASDAQ,USD,FUND,
4794,UTVNX,my529 Short-Term Bond Index Investment Option,USA,NASDAQ,USD,FUND,
4795,UTVOX,my529 Total International Bond Index Investment Option,USA,NASDAQ,USD,FUND,
4796,UTVSX,my529 Small Cap Index Investment Option,USA,NASDAQ,USD,FUND,
4797,UTVTX,my529 Total Stock Market Index Investment Option,USA,NASDAQ,USD,FUND,
4798,UTVWX,my529 International Growth Investment Option,USA,NASDAQ,USD,FUND,
4799,UTWO,Rbb Fund Inc - US Treasury 2 Year Note ETF,USA,NASDAQ,USD,ETF,US74933W4868
4800,UTWY,US Treasury 20 Year Bond ETF,USA,NASDAQ,USD,ETF,US74933W5444
4801,UVSP,Univest Corporation Pennsylvania,USA,NASDAQ,USD,Common Stock,US9152711001
4802,UXIN,Uxin Ltd,USA,NASDAQ,USD,Common Stock,US91818X1081
4803,VABK,Virginia National Bankshares Corp,USA,NASDAQ,USD,Common Stock,US9280311039
4804,VALN,Valneva SE ADR,USA,NASDAQ,USD,Common Stock,US92025Y1038
4805,VALU,Value Line Inc,USA,NASDAQ,USD,Common Stock,US9204371002
4806,VANI,Vivani Medical Inc.,USA,NASDAQ,USD,Common Stock,
4807,VAQC,Vector Acquisition II Corp,USA,NASDAQ,USD,Common Stock,KYG9460A1040
4808,VAXX,Vaxxinity Inc,USA,NASDAQ,USD,Common Stock,US92244V1044
4809,VBFC,Village Bank and Trust Financial,USA,NASDAQ,USD,Common Stock,US92705T2006
4810,VBIV,VBI Vaccines Inc,USA,NASDAQ,USD,Common Stock,CA91822J1030
4811,VBNK,VersaBank,USA,NASDAQ,USD,Common Stock,CA92512J1066
4812,VBTX,Veritex Holdings Inc,USA,NASDAQ,USD,Common Stock,US9234511080
4813,VC,Visteon Corp,USA,NASDAQ,USD,Common Stock,US92839U2069
4814,VCEL,Vericel Corp Ord,USA,NASDAQ,USD,Common Stock,US92346J1088
4815,VCIG,VCI Global Limited Ordinary Share,USA,NASDAQ,USD,Common Stock,
4816,VCIT,Vanguard Intermediate-Term Corporate Bond Index Fund ETF Shares,USA,NASDAQ,USD,ETF,US92206C8709
4817,VCLT,Vanguard Long-Term Corporate Bond Index Fund ETF Shares,USA,NASDAQ,USD,ETF,US92206C8139
4818,VCMIX,Versus Capital Multi-Manager Real Estate,USA,NASDAQ,USD,FUND,
4819,VCNX,Vaccinex Inc,USA,NASDAQ,USD,Common Stock,US9186401033
4820,VCRB,Vanguard Core Bond ETF,USA,NASDAQ,USD,ETF,
4821,VCRRX,Versus Capital Real Assets Fund LLC,USA,NASDAQ,USD,FUND,
4822,VCSA,Vacasa Inc,USA,NASDAQ,USD,Common Stock,US91854V1070
4823,VCSH,Vanguard Short-Term Corporate Bond Index Fund ETF Shares,USA,NASDAQ,USD,ETF,US92206C4096
4824,VCTR,Victory Capital Holdings Inc,USA,NASDAQ,USD,Common Stock,US92645B1035
4825,VCYT,Veracyte Inc,USA,NASDAQ,USD,Common Stock,US92337F1075
4826,VECO,Veeco Instruments Inc,USA,NASDAQ,USD,Common Stock,US9224171002
4827,VEEE,Twin Vee Powercats Co,USA,NASDAQ,USD,Common Stock,US90177C1018
4828,VEON,VEON Ltd,USA,NASDAQ,USD,Common Stock,US91822M1062
4829,VERA,Vera Therapeutics Inc,USA,NASDAQ,USD,Common Stock,US92337R1014
4830,VERB,VERB TECHNOLOGY COMPANY INC,USA,NASDAQ,USD,Common Stock,US92337U1043
4831,VERBW,Verb Technology Company Inc,USA,NASDAQ,USD,Common Stock,
4832,VERI,Veritone Inc,USA,NASDAQ,USD,Common Stock,US92347M1009
4833,VERO,Venus Concept Inc,USA,NASDAQ,USD,Common Stock,US92332W1053
4834,VERU,Veru Inc,USA,NASDAQ,USD,Common Stock,US92536C1036
4835,VERV,Verve Therapeutics Inc,USA,NASDAQ,USD,Common Stock,US92539P1012
4836,VERX,Vertex,USA,NASDAQ,USD,Common Stock,US92538J1060
4837,VERY,Vericity Inc,USA,NASDAQ,USD,Common Stock,US92347D1000
4838,VEV,Vicinity Motor Corp,USA,NASDAQ,USD,Common Stock,CA9256541058
4839,VFF,Village Farms International Inc,USA,NASDAQ,USD,Common Stock,CA92707Y1088
4840,VFLO,VictoryShares Free Cash Flow ETF,USA,NASDAQ,USD,ETF,US92647X8305
4841,VFS,VinFast Auto Ltd. Ordinary Shares,USA,NASDAQ,USD,Common Stock,
4842,VFSWW,VinFast Auto Ltd. Warrant,USA,NASDAQ,USD,Common Stock,
4843,VGAS,Verde Clean Fuels Inc.,USA,NASDAQ,USD,Common Stock,US9233721060
4844,VGASW,Verde Clean Fuels Inc.,USA,NASDAQ,USD,Common Stock,
4845,VGIT,Vanguard Intermediate-Term Treasury Index Fund ETF Shares,USA,NASDAQ,USD,ETF,US92206C7065
4846,VGLT,Vanguard Long-Term Treasury Index Fund ETF Shares,USA,NASDAQ,USD,ETF,US92206C8477
4847,VGSH,Vanguard Short-Term Treasury Index Fund ETF Shares,USA,NASDAQ,USD,ETF,US92206C1027
4848,VGSR,Vert Global Sustainable Real Estate ETF,USA,NASDAQ,USD,ETF,
4849,VIA,Via Renewables Inc,USA,NASDAQ,USD,Common Stock,US92556D1063
4850,VIASP,Via Renewables Inc,USA,NASDAQ,USD,Preferred Stock,US92556D2053
4851,VIAV,Viavi Solutions Inc,USA,NASDAQ,USD,Common Stock,US9255501051
